Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.750443657,17.9,27.98679667,95.43426551,97.31777809
0.750723924,17.9,25.96701,92.92890289,95.93013258
0.750753013,17.6,23.56294667,89.89439794,94.38321461
0.750869845,17.6,20.94712667,87.4461203,92.59712313
0.750935954,17.3,17.34957333,84.93443443,90.23601656
0.751003523,17.3,13.99114333,83.21585011,87.94656692
0.751103649,17,10.67461,81.91135901,85.77525234
0.75103714,17,7.01344,80.32322928,83.2857135
0.750802073,16.7,3.760503333,78.51897516,81.17273556
0.750846795,16.7,0.70215,76.65024203,79.08860312
0.752036303,16.5,0,75.76273326,78.61792167
0.754715671,16.5,0,75.33690765,78.49769877
0.758187622,16.5,0,75.3073464,78.34191272
0.760386281,16.5,0,75.11997856,78.24325918
0.762163128,16.4,0,75.04070864,78.19388982
0.764223057,16.4,0,74.85693489,78.10146103
0.76648023,16.4,0,74.71794347,78.00018196
0.768654442,16.4,0,74.60831153,77.90262533
0.771128362,16.3,0,74.59302558,77.82197839
0.771748576,16.3,0,74.64086468,77.79414943
0.771580995,16.5,0,74.44370178,77.7409537
0.771773028,16.5,0,74.57831878,77.73233718
0.771785669,16.8,0,74.53202008,77.64069735
0.771643033,16.8,0,74.52636927,77.64709741
0.77189023,17,0,74.48972985,77.57529063
0.772060622,17,0,74.50317269,77.56764517
0.772183087,17.1,0,74.55835726,77.53179259
0.770857772,17.1,0,74.6806531,77.59125935
0.76847455,17.4,0,74.91997793,77.60712159
0.767601825,17.4,0,74.80621339,77.64628062
0.769468437,18,0,74.71977716,77.38038071
0.771501252,18,0,74.51395715,77.28916854
0.772508715,17.9,0,74.541568,77.27432134
0.772174142,17.9,0,74.63908504,77.28933359
0.772362135,18.6,0,74.71176413,77.06839553
0.772459153,18.6,0,74.70933062,77.06404234
0.773885019,18.2,0,74.57936796,77.1214941
0.775961748,18.2,0,74.40648566,77.02831153
0.778851828,18.1,0,74.11445234,76.92899153
0.781391399,18.1,0,73.78892123,76.81504129
0.782065907,18,0,73.73210042,76.81513374
0.782064783,18,0,73.74290718,76.81518416
0.782161208,17.9,0,73.6837329,76.84121514
0.782426435,17.9,0,73.80074487,76.82931443
0.782131369,18.3,0,73.71500157,76.7211238
0.782138365,18.3,0,73.69438928,76.72080991
0.782466247,18.5,0,73.72320594,76.6453828
0.781963267,18.5,0,73.6745892,76.66795146
0.78225773,18.6,0,73.71539153,76.62438139
0.782404608,18.6,0,73.79855144,76.61779098
0.782405809,18.5,0,73.72688791,76.64809465
0.782484394,18.5,0,73.70313859,76.64456853
0.782407739,17.9,0,73.49315872,76.8301533
0.782802287,17.9,0,73.40237907,76.81244999
0.782924246,17.3,0,73.30466888,76.989123
0.783207693,17.3,0,73.27716322,76.97640478
0.783112897,17.4,0,73.20654737,76.9503007
0.782928766,17.4,0,73.16114184,76.95856265
0.782662581,17.3,0,73.05890642,77.00086387
0.782722348,17.3,0,73.09756113,76.99818214
0.782781807,17.7,0,73.03236027,76.87408403
0.782706877,17.7,0,73.00246426,76.87744611
0.782457485,17.7,0,72.9390188,76.88863633
0.782267788,17.7,0,72.87987077,76.89714798
0.782408576,17.2,0,72.89808835,77.04261861
0.78211696,17.2,0,72.80109724,77.05570336
0.7820376,17.3,0,72.73419987,77.02890669
0.782124037,17.3,0,72.81885541,77.02502828
0.78193338,17.6,0,72.77449512,76.94251039
0.782025482,17.6,0,72.77984828,76.9383778
0.781768309,17.6,0,72.70366645,76.94991712
0.781640026,17.6,0,72.69558163,76.95567314
0.78163846,17.8,0,72.72606023,76.89502833
0.781422719,17.8,0,72.70058841,76.90470857
0.781569485,18,0,72.75494565,76.83740813
0.781509262,18,0,72.66392562,76.84011032
0.781551093,18.3,0,72.66937754,76.74716074
0.781895222,18.3,0,72.68954337,76.73171971
0.781896174,18.6,0,72.78307751,76.64060436
0.782388158,18.6,0,72.79297113,76.61852908
0.78248601,18.6,0,72.75527129,76.61413848
0.782408525,18.6,0,72.74022437,76.61761524
0.782718561,18.6,0,72.6806391,76.60370393
0.782742791,18.6,0,72.56463813,76.60261674
0.782740694,18.9,0,72.63448276,76.5116382
0.783034638,18.9,0,72.5180811,76.49844896
0.783064818,19.4,0,72.44418883,76.34530706
0.782943372,19.4,0,72.48407109,76.35075631
0.782737748,19.4,0,72.56899376,76.35998266
0.782580609,19.4,0,72.49605803,76.36703345
