Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.749550352,14.6,17.47883,85.64842104,84.78641967
0.749048389,14.6,19.69430667,87.68317072,86.94405756
0.749111938,14.6,22.40379333,88.5380214,89.52756733
0.749362116,14.6,24.18884,89.56749257,91.21263217
0.749409085,14.6,25.67649333,90.2160582,92.63013263
0.749682651,14.6,26,90.41330045,92.91690902
0.749509053,14.6,26.97910667,90.96509416,93.86652083
0.749713816,14.6,27.86625,92.13328883,94.69741621
0.74957697,14.6,28.86878667,93.67063838,95.66641658
0.750087508,14.6,29,94.38670153,95.75014886
0.750736697,14.5,29,93.78150506,95.73849162
0.751666425,14.5,29,94.14295596,95.66267799
0.751992284,14.6,29,93.74335481,95.59482607
0.752613586,14.6,29,94.22863688,95.5441627
0.753477755,14.5,29,93.71044598,95.51497513
0.75364241,14.5,28.00398333,92.33666794,94.54993649
0.753894394,14.6,26.02741333,90.47712311,92.59965838
0.753979326,14.6,23.59828,89.310426,90.27189551
0.75402115,14.6,21.56618,86.78653518,88.32698044
0.75370498,14.6,20.14176333,86.2044006,86.99184914
0.753856085,14.6,18.23645,85.40886648,85.15915713
0.753889214,14.6,15.60436,83.24186202,82.64171003
0.753870441,14.6,13.69378667,81.60796397,80.81784512
0.753950114,14.6,10.75748333,78.41374928,78.00595171
0.753868055,14.5,9.086856667,75.72657553,76.45777677
0.753623754,14.5,7.47735,75.29933659,74.93994671
0.753220792,14.6,6.569716667,74.53019061,74.06435662
0.750230597,14.6,6.116553333,73.97356481,73.87522841
0.749453005,14.6,8.51696,75.25786085,76.23202752
0.749397979,14.6,10.47616333,77.42601428,78.10837235
0.749466002,14.5,11.88221333,79.57981297,79.48747075
0.749349974,14.5,13.57355667,81.46897159,81.11287168
0.749522381,14.5,14.33363667,82.32905256,81.82500692
0.749600741,14.5,15.00083333,82.96930775,82.45606871
0.749595764,14.5,15.86921,84.15437437,83.28613708
0.74958346,14.5,16.97345667,84.51064392,84.34215732
0.749628039,14.5,17.81952333,85.49924828,85.14686936
